,id,name,year_published,min_players,max_players,primary_publisher,mechanics,num_user_ratings,average_user_rating,rank,num_mechs
803,BUDJJb08Uj,Stone Age,2008,2.0,5.0,Z-Man Games,"['Dice Rolling', 'Set Collection', 'Worker Placement']",233,3.4688125894134494,67,3
804,wU5YAJMv79,Le Havre,2008,1.0,5.0,Lookout Games,['Worker Placement'],150,3.696519902861367,105,1
805,YIBcOZqGkI,Battlestar Galactica: The Board Game,2008,3.0,6.0,Fantasy Flight Games,"['Cooperative Play', 'Dice Rolling', 'Hand Management', 'Hidden Traitor']",177,3.511430823807647,114,4
806,N5RiPUD2dp,Pandemic: On the Brink,2008,2.0,5.0,Z-Man Games,"['Action Point Allowance System', 'Cooperative Play', 'Hand Management', 'Partnerships', 'Point to Point Movement', 'Secret Unit Deployment', 'Set Collection', 'Trading', 'Variable Player Powers']",107,3.7349489241469245,187,9
807,cjyxU3TeXF,Ghost Stories,2008,1.0,4.0,Repos Production,"['Dice Rolling', 'Grid Movement', 'Modular Board', 'Variable Player Powers', 'Cooperative Play']",119,3.2773109243697482,232,5
808,OaNtyb98cm,Formula D,2008,2.0,10.0,Asmodee,"['Dice Movement', 'Dice Rolling', 'Grid Movement', 'Player Elimination', 'Press Your Luck', 'Race', 'Simulation']",127,3.1181102362204713,261,7
809,uVD7OzRUNZ,Space Alert,2008,1.0,5.0,Czech Games Edition,"['Area Control', 'Hand Management', 'Cooperative Play']",93,3.2043010752688166,293,3
810,85oBUmnHRW,Race for the Galaxy: The Gathering Storm,2008,1.0,5.0,Rio Grande Games,"['Hand Management', 'Simultaneous action selection', 'Variable Phase Order', 'Variable Player Powers']",62,3.774193548387097,350,4
811,Oyfx6iH2n4,Roll Through the Ages: The Bronze Age,2008,1.0,4.0,Eagle-Gryphon Games,"['Dice Rolling', 'Paper and Pencil']",75,3.173333333333334,414,2
812,levMwXaCM6,Monopoly Deal Card Game,2008,2.0,5.0,Hasbro,List could not be pulled.,85,2.8235294117647056,466,4
813,v8NDrj9P02,Snow Tails,2008,2.0,5.0,Renegade Game Studios,"['Hand Management', 'Modular Board', 'Player Elimination']",45,3.3333333333333335,656,3
814,Qqjo8aF5fj,The Climbers,2008,2.0,5.0,Capstone Games,"['Modular Board', 'Tile Placement']",42,3.166666666666668,727,2
815,zxNvdCW34G,Time's Up: Title Recall Board Game,2008,4.0,18.0,R and R Games,"['Acting', 'Memory', 'Partnerships']",30,3.5666666666666664,853,3
816,Hn2qbeBQh6,Monty Python Fluxx,2008,2.0,6.0,Looney Labs,"['Hand Management', 'Set Collection']",54,2.592592592592593,880,2
817,EhRePxcnA9,Red November,2008,1.0,8.0,Fantasy Flight Pub Inc,"['Area Movement', 'Cooperative Play', 'Dice Rolling', 'Hand Management', 'Time Track']",45,2.799999999999999,893,5
818,0oGZhysqzQ,Wasabi!,2008,2.0,4.0,"Z-Man Games, Inc.","['Hand Management', 'Pattern Building', 'Set Collection', 'Tile Placement']",40,2.9249999999999994,969,4
819,4Wxqp6YkpF,A Touch of Evil: The Supernatural Game,2008,2.0,8.0,Flying Frog Productions,"['Area Movement', 'Cooperative Play', 'Dice Rolling', 'Roll / Spin and Move', 'Variable Player Powers']",27,3.5185185185185186,979,5
820,5BgEFgcTri,Lost Cities Board Game,2008,2.0,4.0,Thames & Kosmos,"['Card Drafting', 'Hand Management', 'Set Collection']",35,2.8857142857142852,1041,3
821,rzETAmUDCj,Android Board Game,2008,3.0,5.0,Fantasy Flight Games,"['Action Point Allowance System', 'Hand Management', 'Take That', 'Variable Player Powers']",24,3.25,1116,4
822,hbsNjRRUtB,Metropolys,2008,2.0,4.0,Ystari Games,"['Area Control', 'Auction']",27,3.0770370370370372,1149,2
824,8qVxpG2kGC,Cheaty Mages,2008,3.0,6.0,Alderac Entertainment Group,"['Hand Management', 'Take That']",24,2.958333333333333,1230,2
826,FDti51yJU1,German Railways,2008,3.0,5.0,Queen Games,"['Stock Holding', 'Network and Route Building']",7,2.5714285714285716,9999999,2
828,M61rmb2gEb,Kamisado,2008,2.0,2.0,Burley Games,['Grid Movement'],9,2.7777777777777777,9999999,1
834,6cg34siUon,Duck Dealer,2008,2.0,5.0,Splotter Spellen,['Pick-up and Deliver'],6,2.5,9999999,1
835,EsXXLRVolT,Conflict of Heroes: Awakening the Bear! – Russia 1941-42,2008,1.0,4.0,Mayfair Games,"['Action Point Allowance System', 'Dice Rolling', 'Modular Board', 'Simulation']",8,2.0,9999999,4
836,ewri6jGQgH,Powerboats,2008,2.0,6.0,Cwali,"['Dice Rolling', 'Modular Board', 'Race']",10,3.2000000000000006,9999999,3
837,66gfcH6Hid,Axis & Allies Anniversary Edition,2008,2.0,6.0,"Avalon Hill Games, Inc.","['Area Control', 'Area Movement', 'Dice Rolling', 'Partnerships']",15,3.533333333333333,9999999,4
839,Eo20cnbWi7,Wealth of Nations,2008,3.0,6.0,TableStar Games,"['Tile Placement', 'Trading', 'Commodity Speculation']",9,2.888888888888889,9999999,3
842,Rc1VYQhask,Ice Flow,2008,2.0,4.0,Ludorum Games,"['Point to Point Movement', 'Tile Placement']",10,3.0000000000000004,9999999,2
843,AHUnDf1QvH,Witch of Salem,2008,2.0,4.0,Mayfair Games,"['Cooperative Play', 'Dice Rolling', 'Set Collection']",11,2.9090909090909087,9999999,3
845,CaxVztMSAt,Cavum,2008,2.0,4.0,Eagle-Gryphon Games,List could not be pulled.,6,3.3333333333333335,9999999,13
848,HckzjMOo5x,Tomb Board Game,2008,3.0,6.0,Alderac Entertainment Group,"['Dice Rolling', 'Modular Board', 'Secret Unit Deployment']",8,2.8749999999999996,9999999,3
850,ueo6YlGCff,Munchkin Quest,2008,2.0,4.0,Steve Jackson Games,"['Dice Rolling', 'Modular Board', 'Role Playing']",13,2.3076923076923075,9999999,3
851,qT5rTN2Oau,Clue: Harry Potter,2008,3.0,5.0,USAopoly,['Roll / Spin and Move'],6,2.5,9999999,1
852,0EOKG0Blko,Keltis,2008,2.0,4.0,Kosmos,"['Hand Management', 'Point to Point Movement', 'Set Collection']",19,3.0,9999999,3
854,qx9JKEzOoV,Habitat,2008,2.0,2.0,Valley Games,"['Hand Management', 'Set Collection']",6,2.6666666666666665,9999999,2
855,5cQOvbqEj1,Hab & Gut,2008,3.0,5.0,Winning Moves Germany,"['Hand Management', 'Stock Holding']",13,3.384615384615385,9999999,2
856,kiRhYBK68V,Giants,2008,3.0,5.0,Asmodee,"['Auction', 'Pick-up and Deliver', 'Worker Placement', 'Network and Route Building']",17,3.1176470588235294,9999999,4
859,56GDtDbki3,Tiki Topple,2008,2.0,4.0,Gamewright,"['Hand Management', 'Pattern Recognition']",11,3.0,9999999,2
862,evXYhIsUW6,Combat Commander: Pacific,2008,2.0,2.0,GMT Games,"['Campaign', 'Simulation', 'Variable Phase Order']",7,4.142857142857143,9999999,3
864,BknEoQKrlk,Start Player,2008,2.0,99.0,Z-Man Games,['Card Drafting'],12,2.8333333333333326,9999999,1
866,zpZ2m4daeb,Field Commander: Rommel Deluxe Edition,2008,1.0,1.0,Dan Verssen Games,"['Area Movement', 'Dice Rolling']",7,3.0,9999999,2
867,0RoKt6QNhe,Piece o' Cake,2008,2.0,5.0,Rio Grande Games,['Set Collection'],16,3.0,9999999,1
868,YhuoWR3RC5,Big Points,2008,2.0,5.0,Schmidt Spiele,['Set Collection'],6,3.166666666666667,9999999,1
872,6rJAyiKsPz,A Castle for All Seasons,2008,2.0,4.0,Rio Grande Games,"['Variable Phase Order', 'Worker Placement']",15,3.066666666666667,9999999,2
873,CHWyspr97E,World of Warcraft: The Adventure Game,2008,2.0,4.0,Fantasy Flight Pub Inc,"['Dice Rolling', 'Hand Management', 'Role Playing', 'Variable Player Powers']",10,2.8,9999999,4
877,whC6S4JBW4,Aquaretto,2008,2.0,5.0,Flat River Group,"['Set Collection', 'Tile Placement']",11,3.181818181818182,9999999,2
879,bg6kl4OX5S,The Napoleonic Wars: Second Edition,2008,2.0,5.0,GMT Games,"['Dice Rolling', 'Point to Point Movement']",6,3.166666666666667,9999999,2
881,vm4bwnbiOf,Monsterpocalypse Collectible Miniature Game Starter Set,2008,2.0,4.0,Privateer Press,"['Dice Rolling', 'Variable Phase Order', 'Variable Player Powers']",6,3.1666666666666665,9999999,3
888,qj4Lh23OUs,Galactic Emperor,2008,3.0,6.0,Cross-Cut Games,"['Dice Rolling', 'Modular Board', 'Tile Placement', 'Variable Phase Order']",6,2.5,9999999,4
889,lZ5bFnqeaW,Mow,2008,2.0,10.0,Publisher Services Inc (PSI),['Hand Management'],10,2.8,9999999,1
891,bijGgaxhzG,Munchkin Booty,2008,3.0,3.0,Steve Jackson Games,"['Dice Rolling', 'Trading', 'Variable Player Powers']",13,2.615384615384616,9999999,3
892,r8tXoD9KOH,The Red Dragon Inn 2,2008,2.0,4.0,Pegasus Spiele,"['Hand Management', 'Player Elimination', 'Variable Player Powers']",12,3.0,9999999,3
894,EMSJAs2CD0,Ticket To Ride: The Card Game,2008,2.0,4.0,Days of Wonder,"['Hand Management', 'Memory', 'Set Collection']",14,2.7857142857142856,9999999,3
895,gz00w3LPuq,Tinners' Trail,2008,3.0,4.0,JKLM Games,"['Action Point Allowance System', 'Dice Rolling', 'Time Track']",19,3.1578947368421053,9999999,3
896,ctQJ06eAS8,Princes of Machu Picchu,2008,2.0,5.0,Rio Grande Games,"['Area Movement', 'Set Collection', 'Worker Placement']",8,3.125,9999999,3
897,NzdT1rckO0,2 de Mayo,2008,2.0,2.0,Gryphon Games,"['Area Movement', 'Hand Management', 'Paper and Pencil', 'Simulation', 'Simultaneous Play']",8,3.375,9999999,5
900,eh0GTvESIX,Jaipur,2009,2.0,2.0,Space Cowboys,"['Drafting', 'Hand Management', 'Set Collection']",354,3.5488929448596966,26,3
901,8UmzC1ZGGE,Small World,2009,2.0,5.0,Days of Wonder,"['Area Control', 'Dice Rolling']",367,3.294970268093524,38,2
902,YL5DYnG28Y,The Resistance,2009,5.0,10.0,Indie Boards & Cards,"['Simultaneous Play', 'Voting']",282,3.281474154682975,66,2
903,cyscZjjlse,Telestrations,2009,4.0,8.0,USAopoly,List could not be pulled.,126,3.332879818594104,247,5
904,eQcLOlfHSl,Cyclades,2009,2.0,5.0,Matagot,"['Area Control', 'Area Movement', 'Auction', 'Card Drafting', 'Dice Rolling', 'Set Collection']",102,3.433652530779753,250,6
905,H2QW6jUtqe,Dominion: Seaside,2009,2.0,4.0,Rio Grande Games,"['Card Drafting', 'Deck Building', 'Hand Management']",88,3.7921122994652414,256,3
906,pHwEkloleb,Hansa Teutonica,2009,2.0,5.0,Argentum Verlag,"['Action Point Allowance System', 'Area Control', 'Network and Route Building']",86,3.6693023255813957,264,3
907,Aj03KjGY7z,Castle Panic,2009,1.0,6.0,Fireside Games,"['Cooperative Play', 'Dice Rolling', 'Hand Management', 'Trading']",130,2.9912087912087904,291,4
908,dFC1lnGINr,Cards Against Humanity,2009,4.0,30.0,Cards Against Humanity LLC.,"['Hand Management', 'Simultaneous Play']",201,2.333207380817431,304,2
909,xp7ukp16VO,At the Gates of Loyang,2009,1.0,4.0,Tasty Minstrel Games,"['Card Drafting', 'Set Collection']",72,3.6210593033509695,334,2
910,3KNI7IpaI8,Tales of the Arabian Nights,2009,1.0,6.0,"Z-Man Games, Inc.","['Dice Rolling', 'Point to Point Movement', 'Role Playing', 'Storytelling', 'Variable Player Powers']",86,3.337209302325581,339,5
911,fQ1CmHsY5p,Chaos in the Old World,2009,3.0,4.0,Fantasy Flight Games,"['Action Point Allowance System', 'Area Majority/ Influence', 'Dice Rolling', 'Take That', 'Variable Player Powers']",69,3.614492753623188,371,5
912,zOWVRE0eKL,Spot It!,2009,2.0,8.0,Asmodee Editions,['Pattern Recognition'],91,2.963650032060496,424,1
913,XZ1Wb2aYWr,Steam,2009,3.0,5.0,Mayfair Games,"['Auction', 'Pick-up and Deliver', 'Tile Placement', 'Network and Route Building']",65,3.4205128205128204,452,4
914,5dreNl12L3,Tobago,2009,2.0,4.0,Zoch Verlag,"['Grid Movement', 'Hand Management', 'Modular Board', 'Press Your Luck']",65,3.2923076923076917,453,4
915,cGtW2VeSmR,Dungeon Lords,2009,2.0,4.0,Czech Games Edition,"['Action / Movement Programming', 'Action Queue', 'Hand Management', 'Simultaneous Play', 'Simultaneous action selection', 'Tile Placement', 'Worker Placement']",63,3.2886904761904763,490,7
916,oH6QBgNBij,Alhambra: Big Box,2009,2.0,6.0,Queen Games,"['Card Drafting', 'Hand Management', 'Pattern Building', 'Set Collection', 'Tile Placement']",37,3.6096096096096093,690,5
919,gvq4hlN14k,Imperial 2030,2009,2.0,6.0,Rio Grande Games,"['Area Control', 'Area Movement', 'Rondel', 'Stock Holding']",26,3.76923076923077,750,4
920,aIgz0xL2jG,Finca,2009,2.0,4.0,Rio Grande Games,['Set Collection'],33,3.4545454545454537,791,1
921,rJbSlsgCEV,Shipyard,2009,2.0,4.0,Czech Games Edition,"['Card Drafting', 'Modular Board', 'Set Collection', 'Tile Placement', 'Worker Placement']",33,3.333333333333333,842,5
922,jG4QKEvZO0,Dice Town,2009,2.0,5.0,Asmodee,"['Dice Rolling', 'Set Collection', 'Simultaneous Play']",39,3.076923076923077,843,3
923,p4FQtHbX85,Thunderstone,2009,2.0,5.0,Alderac Entertainment Group,"['Card Drafting', 'Deck Building', 'Hand Management']",40,3.1500000000000004,845,3
924,LV5E7fq1WE,Battlestar Galactica: The Board Game - Pegasus,2009,3.0,6.0,Fantasy Flight Games,"['Dice Rolling', 'Hand Management', 'Role Playing', 'Teams', 'Traitor', 'Variable Player Powers']",26,3.6538461538461537,860,6
925,NVoZS86imx,Arctic Scavengers,2009,2.0,5.0,Rio Grande Games,"['Card Drafting', 'Deck Building', 'Hand Management']",34,3.2941176470588243,875,3
926,MActjnZiWb,The Magic Labyrinth,2009,2.0,4.0,Playroom Entertainment,"['Dice Rolling', 'Grid Movement', 'Memory', 'Network and Route Building', 'Roll / Spin and Move']",33,3.181818181818182,929,5
927,5qDDzxfy23,Revolution!,2009,3.0,4.0,Revolution Games (I),"['Area Control', 'Auction', 'Simultaneous Play']",36,3.138888888888889,951,3
928,ad3gef6WNz,Automobile,2009,2.0,2.0,Distribution Solutions LLC,['Variable Player Powers'],28,3.357142857142857,1004,1
929,bvDlG6yBuU,Power Grid: Factory Manager,2009,2.0,5.0,2F-Spiele,['Auction'],34,3.0294117647058822,1034,1
930,Nu3BBWFLYG,My First Carcassonne,2009,2.0,4.0,Z-Man Games,"['Area Enclosure', 'Modular Board', 'Tile Placement']",22,3.863636363636364,1045,3
931,sfWXZ9YuOj,The Adventurers: The Temple of Chac,2009,2.0,6.0,AEG,"['Action Point Allowance System', 'Dice Rolling', 'Grid Movement', 'Memory', 'Press Your Luck', 'Variable Player Powers']",33,3.060606060606061,1052,6
932,A09EbckzmP,Egizia,2009,2.0,4.0,Flat River Group,"['Drafting', 'Worker Placement', 'Time Track']",28,3.2857142857142865,1071,3
933,TzFWw92gXE,Ad Astra,2009,3.0,5.0,Fantasy Flight Games,"['Action / Movement Programming', 'Simultaneous Play', 'Trading', 'Variable Phase Order']",27,3.148148148148148,1119,4
935,auBotj6G26,Word on the Street,2009,2.0,10.0,Out of the Box,['Partnerships'],22,3.136363636363636,1208,1
936,yvU7x9GjCB,Ra: The Dice Game,2009,2.0,4.0,Flat River Group,"['Dice Rolling', 'Press Your Luck', 'Set Collection']",21,3.1428571428571423,1215,3
938,SiGrmyAPCe,String Railway,2009,2.0,5.0,Getting Fit,['Network and Route Building'],25,2.8,1242,1
939,IxWLnpHb4m,Maria,2009,2.0,3.0,Rio Grande Games,"['Hand Management', 'Point to Point Movement', 'Secret Unit Deployment', 'Simulation']",18,3.5555555555555562,9999999,4
944,UsA8NLsJ2g,Stronghold,2009,2.0,4.0,Valley Games,"['Action Point Allowance System', 'Area Majority/ Influence', 'Point to Point Movement', 'Teams', 'Variable Player Powers']",15,3.2,9999999,5
945,zrkcInH0Ae,Tanto Cuore,2009,2.0,4.0,Arclight,"['Action Point Allowance System', 'Card Drafting', 'Hand Management', 'Set Collection', 'Take That']",13,3.307692307692308,9999999,5
946,M4TRB5KUeM,Qwirkle Cubes,2009,2.0,4.0,MindWare,"['Dice Rolling', 'Pattern Building', 'Pattern Recognition', 'Tile Placement']",10,3.0000000000000004,9999999,4
947,4k0310rS9M,Middle Earth Quest,2009,2.0,4.0,Fantasy Flight Publishing,"['Hand Management', 'Partnerships', 'Point to Point Movement', 'Variable Player Powers']",20,3.6500000000000004,9999999,4
950,O9h0cpKuxD,Peloponnes Board Game,2009,1.0,5.0,Irongames,"['Tile Placement', 'Variable Player Powers']",18,3.277777777777778,9999999,2
951,rVeK0Bt4MZ,D-Day at Omaha Beach,2009,1.0,2.0,Decision Games,"['Secret Unit Deployment', 'Simulation']",7,3.714285714285714,9999999,2
952,kfkeoyqSCa,American Rails,2009,3.0,5.0,Capstone Games,"['Auction', 'Stock Holding', 'Worker Placement', 'Network and Route Building']",7,3.428571428571429,9999999,4
953,f1PhXl8zNd,The Pillars of the Earth: Builders Duel,2009,2.0,2.0,Mayfair Games,['Card Drafting'],11,2.9999999999999996,9999999,1
956,apXNhlmEXf,Monster Chase,2009,1.0,6.0,Le Scorpion Masqué,"['Cooperative Play', 'Memory']",8,2.9999999999999996,9999999,2
957,bsvC8JpjJz,Mr. Jack in New York,2009,2.0,2.0,Asmodee Editions,"['Grid Movement', 'Variable Player Powers']",15,3.2000000000000006,9999999,2
959,JyU0fh5nPO,Modern Art Card Game,2009,2.0,5.0,Eagle-Gryphon Games,['Hand Management'],15,3.2222222222222228,9999999,1
960,2Hx8Jsa2iu,Court of the Medici,2009,2.0,2.0,Z-Man Games,['Hand Management'],7,3.285714285714286,9999999,1
961,fcvvC6D4pn,World Without End,2009,2.0,4.0,Mayfair Games,['Hand Management'],19,3.263157894736842,9999999,1
962,PSHKGnyiWG,Warhammer: Invasion,2009,2.0,2.0,Fantasy Flight Games,"['Hand Management', 'Variable Player Powers']",16,3.1874999999999996,9999999,2
966,qZwT0mVWwm,Puerto Rico: Expansion II - The Nobles,2009,2.0,5.0,Rio Grande Games,['Variable Phase Order'],14,4.0,9999999,1
968,UFMeLS4t1I,Arena Roma II,2009,2.0,2.0,Renegade Game Studios,"['Action Point Allowance System', 'Card Drafting', 'Dice Rolling', 'Hand Management']",13,2.9230769230769234,9999999,4
971,ZgTvm6tmGS,Arcana,2009,2.0,4.0,Fantasy Flight Pub Inc,"['Area Control', 'Deck Building', 'Hand Management', 'Secret Unit Deployment', 'Set Collection', 'Trick-taking', 'Variable Player Powers']",15,2.6666666666666665,9999999,7
978,g4wvQsvgNr,Ugg-Tect,2009,2.0,8.0,Fantasy Flight Publishing,"['Acting', 'Partnerships', 'Pattern Building', 'Tile Placement']",11,3.0909090909090913,9999999,4
982,02PVTOKqhe,Poo,2009,2.0,2.0,Publisher Services Inc (PSI),"['Hand Management', 'Player Elimination', 'Take That']",18,1.8333333333333333,9999999,3
983,qP5AHvFIsU,Chronicle Card Game,2009,3.0,6.0,Publisher Services Inc (PSI),"['Set Collection', 'Trick-taking']",12,3.1944444444444446,9999999,2
986,QSdFB17OHA,Campaign Manager 2008,2009,2.0,2.0,Publisher Services Inc (PSI),"['Area Control', 'Card Drafting', 'Dice Rolling', 'Hand Management', 'Simulation']",21,3.095238095238095,9999999,5
987,nLAO9X3AlV,Dungeon Twister 2 Prison,2009,1.0,2.0,Flat River Group,"['Action Point Allowance System', 'Grid Movement', 'Hand Management', 'Modular Board', 'Secret Unit Deployment', 'Tile Placement', 'Variable Player Powers']",9,3.2222222222222223,9999999,7
989,KERYjgHf45,Colonia,2009,3.0,6.0,Queen Games,"['Auction', 'Set Collection', 'Voting', 'Worker Placement']",9,3.555555555555556,9999999,4
990,gPu1mXwtQH,Kuhhandel Master,2009,2.0,6.0,Ravensburger Spieleverlag GmbH,"['Auction', 'Set Collection', 'Simultaneous Play']",6,3.0,9999999,3
996,huFnt97lSJ,Are You the Traitor? Card Game,2009,4.0,10.0,Looney Labs,"['Partnerships', 'Role Playing', 'Variable Player Powers']",6,2.5,9999999,3
1000,OF145SrX44,7 Wonders,2010,2.0,7.0,Repos Production,"['Drafting', 'Hand Management', 'Set Collection', 'Tableau Building']",522,3.539066776135744,11,4
1001,4rn2FX1Eon,Forbidden Island,2010,2.0,4.0,Gamewright,"['Cooperative Play', 'Grid Movement', 'Hand Management', 'Set Collection']",365,3.1561643835616393,42,4
1002,fGZawn3ipZ,Hanabi,2010,2.0,5.0,ABACUSSPIELE,"['Hand Management', 'Memory', 'Set Collection', 'Cooperative Play']",315,3.1462184873949575,64,4
1003,LDM4TpseTi,Troyes,2010,2.0,4.0,Pearl Games,"['Area Control', 'Dice Rolling', 'Worker Placement', 'Worker Placement with Dice Workers']",131,3.6777981929422454,126,4
1004,a9DddWJ66a,Innovation,2010,2.0,4.0,Asmadi Games,"['Hand Management', 'Variable Phase Order']",104,4.048076923076922,172,2
1005,XRp8KrEcdC,Hive Pocket,2010,2.0,2.0,Gen Four Two Games,"['Grid Movement', 'Tile Placement']",124,3.5645161290322576,175,2
1006,ZdHlXy4uxe,Dominant Species,2010,2.0,6.0,GMT Games,"['Area Control', 'Drafting', 'Grid Movement', 'Tile Placement', 'Worker Placement']",111,3.6756756756756763,179,5
1007,cODAEDHx5x,Alien Frontiers,2010,2.0,4.0,Game Salute,"['Area Control', 'Card Drafting', 'Dice Rolling', 'Worker Placement', 'Worker Placement with Dice Workers']",113,3.4907964601769925,227,5
1008,vOaFLLUzWg,Dominion: Prosperity,2010,2.0,4.0,Rio Grande Games,"['Card Drafting', 'Deck Building', 'Hand Management']",89,3.839185393258426,255,3
1009,KMSrzJe2U1,Ascension: Deckbuilding Game,2010,1.0,4.0,Stone Blade Entertainment,"['Card Drafting', 'Deck Building', 'Hand Management']",105,3.123636363636363,311,3
1010,4GgBEAN7tZ,Lords of Vegas,2010,2.0,4.0,Mayfair Games,"['Area Control', 'Dice Rolling', 'Tile Placement', 'Trading']",78,3.576923076923077,332,4
1011,Y9dmAfl7NZ,Zombie Dice,2010,2.0,99.0,Steve Jackson Games,"['Dice Rolling', 'Press Your Luck']",134,2.711033508635259,338,2
1012,dvU5WLnT5n,Fresco,2010,2.0,4.0,Queen Games,"['Action / Movement Programming', 'Grid Movement', 'Set Collection']",81,3.3950617283950613,363,3
1013,fd7jnoSPM6,Merchants & Marauders,2010,2.0,4.0,"Z-Man Games, Inc.","['Action Point Allowance System', 'Area Movement', 'Dice Rolling', 'Pick-up and Deliver', 'Variable Player Powers']",73,3.3424657534246585,367,5
1014,G9zZZtzy0E,Space Hulk: Death Angel - The Card Game,2010,1.0,6.0,Fantasy Flight Games,"['Action / Movement Programming', 'Cooperative Play', 'Dice Rolling', 'Hand Management', 'Variable Player Powers']",80,3.2125,388,5
1015,w0NihupjSx,Onirim,2010,1.0,2.0,Z-Man Games,"['Cooperative Play', 'Hand Management', 'Set Collection']",81,2.9382716049382718,418,3
1016,UlpHuSfXAw,Glen More,2010,2.0,5.0,alea,"['Dice Rolling', 'Grid Movement', 'Rondel', 'Set Collection', 'Tableau Building', 'Tile Placement', 'Time Track']",65,3.5230769230769234,419,7
1017,7GFvkQt0up,Mr. Jack Pocket,2010,2.0,2.0,Asmodee Editions,['Modular Board'],68,2.9705882352941178,559,1
1018,367FfYdpIJ,Navegador,2010,2.0,5.0,PD-Verlag,"['Area Movement', 'Rondel']",47,3.4795417348608844,570,2
1019,2nIK13bbh2,Sid Meier's Civilization: The Board Game,2010,2.0,4.0,Fantasy Flight Games,"['Grid Movement', 'Modular Board', 'Rock-Paper-Scissors', 'Trading']",39,3.487179487179487,587,4
1020,g0J496TM5k,Escape From the Aliens in Outer Space,2010,2.0,8.0,Cranio Creations,"['Grid Movement', 'Partnerships', 'Secret Unit Deployment', 'Variable Player Powers']",50,3.1599999999999997,596,4
1022,nlnpG2WRE9,K2,2010,1.0,5.0,Rebel.pl Publishing,"['Hand Management', 'Player Elimination', 'Point to Point Movement', 'Simultaneous Play']",43,3.4186046511627906,655,4
1023,BFevOHx7Pv,Dungeons & Dragons: Castle Ravenloft,2010,1.0,5.0,Wizards of the Coast,"['Cooperative Play', 'Dice Rolling', 'Grid Movement', 'Modular Board', 'Role Playing', 'Variable Player Powers']",47,3.234042553191489,667,6
1025,uFe3mWgIn5,Haggis,2010,2.0,3.0,Indie Boards and Cards,"['Betting', 'Hand Management', 'Trick-taking']",36,3.25,802,3
1026,0QyNkZXkit,Anomia,2010,3.0,6.0,Anomia,['Pattern Recognition'],35,3.314285714285714,855,1
1027,mpEVmu8rMo,Battle Sheep,2010,2.0,4.0,Huch & Friends,"['Area Enclosure', 'Grid Movement', 'Modular Board']",37,3.1621621621621623,878,3
1028,Vt2Gio0w94,London,2010,2.0,4.0,Distribution Solutions LLC,"['Card Drafting', 'Hand Management']",34,3.264705882352941,886,2
1029,iSVnYdrsZQ,Rivals for Catan,2010,2.0,2.0,Catan Studio,"['Card Drafting', 'Dice Rolling', 'Hand Management']",36,3.0833333333333326,887,3
1030,gQPuYdRra7,Pret-a-Porter,2010,2.0,4.0,Portal Games,"['Card Drafting', 'Set Collection', 'Worker Placement']",21,3.4761904761904767,901,3
1031,MsbVN5K82M,The Speicherstadt,2010,2.0,5.0,eggertspiele,['Set Collection'],33,3.2727272727272734,923,1
1032,WceMWb1NOP,Defenders of the Realm,2010,1.0,4.0,Eagle-Gryphon Games,"['Action Point Allowance System', 'Cooperative Play', 'Dice Rolling', 'Hand Management', 'Point to Point Movement', 'Variable Player Powers']",31,3.1935483870967745,953,6
1033,twsA4EdMcP,Vinhos,2010,2.0,4.0,Flat River Group,['Worker Placement'],27,3.3703703703703702,956,1
1034,HtlAjJYHta,Ghost Blitz Board Game,2010,2.0,8.0,Lion Rampant Imports Ltd,['Pattern Recognition'],33,3.151515151515152,992,1
1035,4YAGFpti5g,Luna,2010,1.0,4.0,Tasty Minstrel Games,List could not be pulled.,31,3.129032258064516,1019,6
1036,mMHNVBRG8v,Paris Connection,2010,3.0,6.0,Queen Games,"['Stock Holding', 'Network and Route Building']",27,3.2962962962962963,1044,2
1037,Kx0FzgekDA,DungeonQuest (third edition),2010,1.0,4.0,Fantasy Flight Games,"['Dice Rolling', 'Press Your Luck', 'Rock-Paper-Scissors', 'Role Playing', 'Tile Placement', 'Variable Player Powers']",33,3.0606060606060606,1088,6
1038,jfstD3jXUo,Rattus,2010,2.0,2.0,,"['Area Control', 'Area Movement', 'Variable Player Powers']",28,3.071428571428571,1090,3
1039,RX8wBnMdhY,Nuns on the Run,2010,2.0,8.0,Mayfair Games,"['Dice Rolling', 'Paper and Pencil', 'Pick-up and Deliver', 'Point to Point Movement', 'Secret Unit Deployment', 'Variable Player Powers']",28,2.9642857142857135,1127,6
1041,1cNUs3HOhJ,Mystery Express,2010,3.0,5.0,Days of Wonder,"['Action Point Allowance System', 'Hand Management', 'Memory', 'Trading', 'Variable Player Powers']",21,3.1428571428571423,1233,5
1042,CoaIbOqCKC,Dragonheart,2010,2.0,2.0,Fantasy Flight Publishing,['Hand Management'],23,3.0,1245,1
1043,cjfcCJgaYJ,51st State,2010,2.0,4.0,Flat River Group,"['Card Drafting', 'Hand Management', 'Variable Player Powers']",22,3.0000000000000004,1248,3
1044,f5AHZDQ72M,1817,2010,3.0,7.0,,"['Auction', 'Stock Holding', 'Tile Placement', 'Network and Route Building']",6,3.833333333333333,9999999,4
1045,VdICjRuFd6,High Frontier Expansion,2010,1.0,5.0,Sierra Madre Games,"['Dice Rolling', 'Hand Management', 'Pick-up and Deliver', 'Point to Point Movement', 'Simulation', 'Variable Player Powers']",6,3.1666666666666665,9999999,6
